stage,domain,model,arm,seed,group,metric,value,checkpoint_sha256,source
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,72,ANS,nll,4.272104264573142,5f5cd85a3173cf303a2fe9e10339f6d94f6761c6f50a87d06105d1c211c25eb9,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,72,ANS,bpb,0.9861349818656422,5f5cd85a3173cf303a2fe9e10339f6d94f6761c6f50a87d06105d1c211c25eb9,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,72,EVD,gen,0.3819,5f5cd85a3173cf303a2fe9e10339f6d94f6761c6f50a87d06105d1c211c25eb9,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,72,EVD,nll,3.057112648054902,5f5cd85a3173cf303a2fe9e10339f6d94f6761c6f50a87d06105d1c211c25eb9,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,72,EVD,bpb,1.6733105808096027,5f5cd85a3173cf303a2fe9e10339f6d94f6761c6f50a87d06105d1c211c25eb9,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,72,PARA,gen,0.46,5f5cd85a3173cf303a2fe9e10339f6d94f6761c6f50a87d06105d1c211c25eb9,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,72,PARA,nll,3.0909668877930305,5f5cd85a3173cf303a2fe9e10339f6d94f6761c6f50a87d06105d1c211c25eb9,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,72,PARA,bpb,1.696920033021354,5f5cd85a3173cf303a2fe9e10339f6d94f6761c6f50a87d06105d1c211c25eb9,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,Clean,gen,0.4669,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,Clean,nll,3.0534181558282714,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,Clean,bpb,1.669916229560155,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,FMT,gen,0.0416,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,FMT,nll,1.2929936820495134,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,FMT,bpb,0.7611416418625149,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,ANS,gen,0.5221,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,ANS,nll,4.317232748520669,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,ANS,bpb,0.9965520442646718,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,EVD,gen,0.3875,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,EVD,nll,3.058828105087264,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,EVD,bpb,1.6742191952094412,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,PARA,gen,0.4,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,PARA,nll,3.1011281885820523,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,selected_recipe,73,PARA,bpb,1.702882663029068,bb3d7699438c146ce2672e5fc4cd1827ff03a9421861bdebe69a1fe137e95325,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-qwen3-06b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,Clean,gen,0.4575,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,Clean,nll,2.7915284531071944,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,Clean,bpb,1.5269653269014,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,FMT,gen,0.0359,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,FMT,nll,1.2731395770599243,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,FMT,bpb,0.748771316393528,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,ANS,gen,0.4578,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,ANS,nll,4.076461713793351,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,ANS,bpb,0.9409745758181428,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,EVD,gen,0.3762,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,EVD,nll,2.787476532427176,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,EVD,bpb,1.5265863770124917,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,PARA,gen,0.38,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,PARA,nll,2.8156232764309324,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,PARA,bpb,1.5444357198895386,b476739e331614b307a20d94dcf105862033d51b42fe784ffc5414b008313e61,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node4/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,Clean,gen,0.4386,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,Clean,nll,2.7885046995615324,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,Clean,bpb,1.5256575832197168,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,FMT,gen,0.0435,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,FMT,nll,1.2713443096117967,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,FMT,bpb,0.7475888938137274,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,ANS,gen,0.4337,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,ANS,nll,4.150108768580852,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,ANS,bpb,0.9579746143330236,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,EVD,gen,0.3705,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,EVD,nll,2.7814669786626958,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,EVD,bpb,1.5235871060711097,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,PARA,gen,0.42,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,PARA,nll,2.812015950709023,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,PARA,bpb,1.542744536236264,f7898463a358daa89414a967891babd20b8839bc94a98c261e51efa74d07c018,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node5/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,Clean,gen,0.465,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,Clean,nll,2.7977770067503127,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,Clean,bpb,1.5306426539255913,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,FMT,gen,0.0378,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,FMT,nll,1.2679878039475219,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,FMT,bpb,0.7463606228484496,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,ANS,gen,0.4217,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,ANS,nll,4.151130993931412,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,ANS,bpb,0.9582105758440516,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,EVD,gen,0.3592,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,EVD,nll,2.790874501676182,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,EVD,bpb,1.5285174345888461,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,PARA,gen,0.4,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,PARA,nll,2.8241869799876516,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,PARA,bpb,1.5495399938556942,e612e1af735bb6db4c47600dc20b69abe47ee50424bc21170c48a1a8bfb3db3c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node1/volume-mm-v1-qwen3-06b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,mistralai/Mistral-7B-Instruct-v0.3,clean,71,Clean,gen,0.5841,e450f43f99ff8b7ba41621bd90a5590683a87b31166be358c53a1fabd7be8b45,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-mistral-7b-n3968-clean-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,mistralai/Mistral-7B-Instruct-v0.3,clean,71,Clean,nll,4.416688912001447,e450f43f99ff8b7ba41621bd90a5590683a87b31166be358c53a1fabd7be8b45,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch01_qwen06_mistral_n3968/results/node3/volume-mm-v1-mistral-7b-n3968-clean-s71/CALIBRATION_RESULT_BUNDLE.json
